frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_inside,centroid_m,top_m,outflow_rate
97,0.0009965896606445313,0.00010137035422931687,0.022573755696518743,0.7181618426975,42814,0.012132292110007185,0.009566576403479774,1.3245478776271755,1.5859375,0.015974172070367075
98,0.000977635383605957,0.00010032095230649783,0.02156527465200988,0.6929801111561951,41847,0.011498020505891217,0.008945204507042484,1.3418073089926799,1.5859375,0.01384267017368451
99,0.00087738037109375,0.00010107389162175185,0.020709081365757293,0.6736972483784339,41200,0.010943082411385441,0.008404059653951516,1.3582557723448374,1.6015625,0.01183060658036017
100,0.0008492469787597656,0.0000992218906463578,0.01972491409471812,0.6500648481635846,40270,0.010459151429626185,0.007933086194744927,1.3740406069555962,1.6171875,0.010484649762848476
101,0.0008269548416137695,0.00009767400085760454,0.01888544390104188,0.6267529090814472,39462,0.010032856158520407,0.007518008570161175,1.3895310319543712,1.6328125,0.009375018618132154
102,0.0008385777473449707,0.00009639458523425683,0.01797108928562753,0.605087292231757,38564,0.00964716801450439,0.007142981787335056,1.4046495969811548,1.6484375,0.008461198204690868
103,0.0008838176727294922,0.0000933288674351249,0.017095381943148635,0.5834164630939526,37641,0.009292721455118075,0.0067979001900355706,1.4192999849152947,1.6484375,0.007767295568334196
104,0.0007757842540740967,0.00009149925710371232,0.01623548688142089,0.561364276552944,36709,0.008969689158492056,0.006483105345455896,1.4337823311468394,1.6640625,0.0072654053393456965
105,0.0008807182312011719,0.00009081052123775217,0.01535514489487592,0.538781706616281,35707,0.008660727254821168,0.006185092900918393,1.4479389792375914,1.6796875,0.0068521717900991
106,0.0006474405527114868,0.0000865337028431009,0.014491386411934173,0.5194642032119218,34814,0.008365873610623796,0.005904978460274355,1.46195767801775,1.6953125,0.006505065100797167
107,0.0006926059722900391,0.00008510794455857733,0.01356230890231689,0.4977255903975432,33771,0.00808414329477487,0.0056387637919581984,1.47605669773861,1.6953125,0.006196603884892099
108,0.0006795674562454224,0.00008852371804713467,0.012615093805729168,0.4708417443081819,32415,0.007819814635979638,0.005386852586627078,1.4897048377332067,1.7109375,0.005992914445631362
109,0.0007513761520385742,0.00009038489022778189,0.011826267550076338,0.45247722222757175,31556,0.007559855702398485,0.00513981095811441,1.5031357149170086,1.7265625,0.005787243485569255
110,0.0006400048732757568,0.00008881938940087653,0.010935384375055352,0.43206382549058286,30462,0.00730954933589204,0.004905070502057727,1.516574792323864,1.7421875,0.005646228417300479
111,0.0006437748670578003,0.00009019780279009737,0.010045316729041819,0.41550723091157327,29412,0.007065720943410068,0.004672926570665606,1.5298589907662064,1.7421875,0.005525020259928026
112,0.0006952285766601563,0.00009394997052700471,0.009171958126080225,0.4006296298221934,28408,0.0068232978930928175,0.004445374685480499,1.5430299673436598,1.7578125,0.005269630537727041
113,0.00061798095703125,0.00009085443300106074,0.008400889946724084,0.3856894106673736,27383,0.006586098524001525,0.00422775270077288,1.5559908991937557,1.7734375,0.004947282325164269
114,0.0006037354469299316,0.00009048461268692578,0.007523983270758041,0.3693522693191682,26159,0.006361332558135089,0.004022593434829765,1.5682495829778735,1.7734375,0.00457746178944451
115,0.0006690025329589844,0.00009257111866773904,0.006676616468797678,0.35945235266581443,25120,0.006145491518719491,0.0038288454177226416,1.579463475994599,1.7890625,0.004268483884679438
116,0.0006456375122070313,0.00009286795999249953,0.0058352225769357155,0.34457285562443657,23859,0.005945198994072404,0.003644893605430772,1.5897958231950602,1.8046875,0.004027779872031504
117,0.0006127357482910156,0.00009064891932232435,0.005154887878544478,0.3346359489196397,22879,0.005751976595835925,0.0034686070990545548,1.5992473679610957,1.8046875,0.003828371810100853
118,0.0006456673145294189,0.0000891406461339182,0.004510645539677989,0.3271178306121803,21954,0.0055626230340938086,0.0032987958032891242,1.6082063349099087,1.8203125,0.0036511793644833593
119,0.0006281882524490356,0.00008832064344800466,0.003895645658553097,0.3156804676249824,20880,0.005379759437734138,0.0031380736541584786,1.6166343902642053,1.8359375,0.0035275942125182987
120,0.0005643367767333984,0.00008625241390840191,0.0033604898463999327,0.309176902643117,20116,0.005208862608099996,0.0029836900439230095,1.6249735110643426,1.8359375,0.003413466965072909
