frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
56,0.002305068075656891,0.0002697386920678866,0.02524653079539056,2.237040250684528,69173,0.07447017886358093,0.07447017886358093,0.697692058139406,0.9453125,0
57,0.002465211320668459,0.00030190598915557596,0.025952283886661185,2.3323759144056075,71465,0.07567218056762237,0.07567218056762237,0.7057942102412811,0.9453125,0
58,0.0023003248497843742,0.00029997793774747835,0.02664712383100576,2.434456444827745,73768,0.07694051039712602,0.07694051039712602,0.7138899548548893,0.9609375,0
59,0.0020463913679122925,0.00026700236992269427,0.027319647798023948,2.5382722209823703,76051,0.07822978167639891,0.07822978167639891,0.7220967639193722,0.9765625,0
60,0.0023088455200195313,0.000284314635542268,0.027984215209331607,2.650278508294895,78261,0.0795210356771851,0.0795210356771851,0.7303147959338605,0.9765625,0
61,0.0024232864379882813,0.00030329912664985904,0.028661218018740393,2.7669817481665637,80970,0.07938929209753712,0.07938929209753712,0.7460175111086967,0.9921875,0
62,0.0023365020751953125,0.0002992975997336638,0.029304745724992413,2.8908306639607466,83252,0.0792102408552635,0.0792102408552635,0.7618422134960953,1.0078125,0
63,0.00231170654296875,0.0002999014592010119,0.029926571378636517,3.0134335994912806,86045,0.07910331612670919,0.07910331612670919,0.7774962960795159,1.0234375,0
64,0.0002973303198814392,0.00003979709603028963,0.03051435280827118,3.139111271004364,88752,0.07889955532134445,0.07889955532134445,0.7931841012986012,1.0234375,0
65,0.002248704433441162,0.00029115764564297214,0.03109237830896168,3.2682612600742944,91461,0.07878565642013512,0.07878565642013512,0.808514220253284,1.0390625,0
66,0.0003147125244140625,0.00004356439591135805,0.03166890075874264,3.3946362859652606,94271,0.07859954129362295,0.07859954129362295,0.8236913272179991,1.0546875,0
67,0.002235710620880127,0.00033027650628819237,0.03223904133815236,3.5201764142874152,97139,0.07854169648854131,0.07854169648854131,0.8382554970221875,1.0546875,0
68,0.00032711029052734375,0.00004493313094306512,0.03276408862218882,3.6418026264401253,99876,0.07840626031170747,0.07840626031170747,0.852574934704777,1.0703125,0
69,0.00032961368560791016,0.000041088762443035983,0.033205315253083276,3.753687865312285,102862,0.07827184502892352,0.07827184502892352,0.866376854053332,1.0859375,0
70,0.00034809112548828125,0.000045041050204270176,0.03354477450790104,3.8576837101721666,105647,0.07810931119200366,0.07810931119200366,0.8798045938709546,1.0859375,0
71,0.0004153251647949219,0.00004795257923145038,0.03381803408565205,3.9524923357468325,108626,0.07801142217042527,0.07801142217042527,0.8926290901706667,1.1015625,0
72,0.0004291534423828125,0.000042957412685267736,0.034009210966924275,4.040963295127722,111770,0.07786459870937464,0.07786459870937464,0.9051585968935705,1.1171875,0
73,0.00031071901321411133,0.00004571788759054373,0.03411899737023653,4.126746954464716,114731,0.07771653139842327,0.07771653139842327,0.9171800162606479,1.1171875,0
74,0.0003622770309448242,0.00004497039538287784,0.03422044103621483,4.208721760761294,118220,0.07760084625545356,0.07760084625545356,0.9288754110642953,1.1328125,0
75,0.002027750015258789,0.00028100488342410444,0.03424357577094139,4.2943477255878,121306,0.07743323786397481,0.07743323786397481,0.9403957535218629,1.1328125,0
76,0.0024055540561676025,0.00030883869481917873,0.03422737452432752,4.373882252781095,124827,0.077235891713477,0.077235891713477,0.9513913861882436,1.1484375,0
