frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_inside,centroid_m,top_m,outflow_rate
36,0.00004744529724121094,0.000004479371620144398,0.04653679968563774,0.2058195777568347,37862,0.05035250317306824,0.05035043844569077,0.39098436686467475,0.5859375,0.0002634685804139898
37,0.00005227486053627217,0.000004736019764609295,0.04865112542404389,0.21340944447614918,38602,0.051750313635983175,0.051726629484559465,0.39506066109658317,0.6015625,0.002145862047298866
38,0.00004792213439941406,0.000004850968263330403,0.05035908241906774,0.21987715668307123,38998,0.05313689067542135,0.0529947840580526,0.3991459650443456,0.6015625,0.008148879538802094
39,0.00007345341145992279,0.000005291637326006743,0.051583275453661245,0.2222770446106454,39012,0.05443655672753583,0.05400452174967056,0.4031177964140189,0.6171875,0.018520946001567975
40,0.00007259659469127655,0.00000564268407666731,0.05232159917928691,0.22028434356684717,38688,0.05547020892038229,0.054606428754807895,0.4066445714985238,0.6171875,0.031060158760075673
41,0.00007653236389160156,0.00000567494624605885,0.052821597315718734,0.21528355307630528,38246,0.056056772327788974,0.05471562129852847,0.4092802973584742,0.6328125,0.04357110024552254
42,0.00006103515625,0.000005448302510143344,0.05304622377960607,0.20864768243380627,37686,0.05611052563407998,0.05431633335738295,0.4106051071044609,0.6484375,0.055180301347247544
43,0.00006365776062011719,0.000005623604391029821,0.05303576907094489,0.20119339697412672,37038,0.05563454134529213,0.05343436571442787,0.41024141990265445,0.6484375,0.0656656491242468
44,0.00007081031799316406,0.000005779234871366476,0.05292173308678118,0.19297496258577676,36410,0.054665854785025975,0.05210881750207726,0.4077964953035179,0.6640625,0.0751674185657949
45,0.00007522106170654297,0.000005715082057020336,0.05288098036466689,0.18442545175748168,35922,0.05324886395110298,0.05036914056485015,0.40286804633710155,0.6640625,0.08421142065945303
46,0.00008887052536010742,0.000006014437253778063,0.05269987827841974,0.17538442147587824,35410,0.051420630854111506,0.048244132988562845,0.3951273352173936,0.6640625,0.09123517810654261
47,0.00009023275379149709,0.000005405997176272249,0.05227202705509553,0.167204606865947,34805,0.04919361843323528,0.045859248093583896,0.38440325355271937,0.6640625,0.09142473390773428
48,0.0001246333122253418,0.0000050923953655808916,0.05187864917684975,0.16017891071080828,34306,0.04667100294736136,0.04350581497774795,0.37100965752044096,0.6328125,0.0810086388076269
49,0.0000970514784057741,0.000004226949312425019,0.05169754658084801,0.15225442502202594,33992,0.04419963102518036,0.04159214097411105,0.3567456480276652,0.5546875,0.06171585218306627
50,0.000052809715270996094,0.000003167581520270835,0.05138388120915412,0.13696409515669736,33604,0.04226447166116322,0.04040133064132175,0.3453483737592998,0.5078125,0.04501084142336256
51,0.000045504115405492485,0.0000028239156736503267,0.05145138085836359,0.12465603259911494,33428,0.04121386960235616,0.039778347954349515,0.3398325435104084,0.4921875,0.04093788533959344
52,0.00002187490463256836,0.0000022538332300413216,0.05209377089274292,0.12184855395194426,33578,0.04080732665305858,0.0394101724225839,0.33801904702314844,0.4921875,0.041704512331784085
53,0.000025391578674316406,0.0000022026351720462366,0.05257744860570966,0.1181013127656792,33620,0.04050204648076426,0.039071513383855457,0.3367540058487935,0.4921875,0.04240346400183732
54,0.000020384788513183594,0.0000021275266650249053,0.0528357908579985,0.11456169591313024,33522,0.0401542384617795,0.03871034586815114,0.33541159115865093,0.4921875,0.042236084103193454
55,0.000011118012480437756,0.0000020065977536168862,0.053169690037113214,0.1112589289353824,33478,0.03977893768204538,0.038350805373228096,0.33405853039185823,0.4921875,0.041646864643576156
56,0.000014901161193847656,0.000001967350224398136,0.05364166136360779,0.1088171151028898,33526,0.0394149974398638,0.03800841647833407,0.33284250485638706,0.4765625,0.041188523285301745
57,0.000009419519301445689,0.000001931259471349237,0.05413075109703511,0.10674875190218236,33590,0.039075545636663586,0.03768558305039003,0.3317758056280566,0.4765625,0.04082256763923338
58,0.000009606670573703013,0.0000019426862697331478,0.05458508729536472,0.10502811674045526,33636,0.03875408217586755,0.03737939385285774,0.3308096705697556,0.4765625,0.0404451708422699
59,0.000010327057680115104,0.0000019164793367062254,0.05504414731533906,0.1034608841855914,33690,0.038447555488820194,0.03708900304920202,0.32992221461865967,0.4765625,0.04005506370884706
60,0.000010189201077537291,0.0000019066250205196236,0.05545449353824386,0.1018191744652932,33720,0.038156867314246085,0.036814612298067095,0.32910911494773665,0.4765625,0.039677122636068665
61,0.00000864267349243164,0.000001977304876574629,0.05444040614442766,0.1001396038842103,32882,0.03648382868770792,0.035157345727537107,0.32944150075705564,0.4765625,0.039317380898047295
62,0.000009389845672558295,0.0000019326958305199123,0.05312696836254586,0.09814094242734697,31880,0.034826623442145065,0.03351524548588643,0.3298632564357629,0.4765625,0.03897467419645332
63,0.000009059906005859375,0.0000019315892861683628,0.051663339301545215,0.09602305456536717,30806,0.033184474398274544,0.031887591579046276,0.3303674275592148,0.4765625,0.03864724500717196
64,0.000008344650268554688,0.0000019315042579388934,0.05003555639422271,0.09375587868308757,29652,0.03155672601703112,0.030273741214192327,0.33094864297907345,0.4765625,0.03833477508992604
65,0.000008165836334228516,0.0000019087701767991507,0.04831371781808203,0.09119750100096595,28462,0.029942752927739024,0.028673070022335417,0.3316016144599152,0.4765625,0.03803627346577036
66,0.000007957220077514648,0.0000019069068753240792,0.04664946205714937,0.08874926111397465,27326,0.028341936696150136,0.027085027655794312,0.33232083073190405,0.4765625,0.037746944694448274
67,0.000009529292583465576,0.000001890719706837587,0.04484429367310193,0.08597821726105312,26122,0.026753703012915665,0.025509245181593674,0.3331018420857843,0.4765625,0.03746036820763252
68,0.000007510185241699219,0.00000188133715611629,0.04300898945403562,0.08309595973291624,24920,0.025177717254351098,0.0239455755708401,0.33394013534672956,0.4765625,0.0371746017695377
69,0.000008307397365570068,0.0000018857744570659805,0.04116104558233128,0.07996949144872278,23726,0.023613929051680246,0.02239388425223012,0.33483434509306953,0.4765625,0.03689776258751057
70,0.00000874241556658717,0.0000018755449484426102,0.03922689850369893,0.07675964913605476,22498,0.02206227750677434,0.020853728952002378,0.3357833560836784,0.4765625,0.03664471267804538
71,0.000008255243301391602,0.0000018882963797820197,0.03732222595608553,0.0732138424729581,21302,0.020522274583210175,0.019324104927697643,0.33678184730462607,0.4765625,0.03643030182743389
72,0.000008046627044677734,0.000001862082509148262,0.03524390181322803,0.0694999722458867,20020,0.018992782693769292,0.017803466682315573,0.3378198943369777,0.4921875,0.036262126434234494
73,0.000008995674193101877,0.0000018520629355808312,0.03321226026153856,0.06560420540338734,18780,0.017472055127980928,0.016289963445111057,0.33888000829652176,0.4921875,0.036137978467055666
74,0.00000827014446258545,0.0000018557140087740819,0.03093823751243264,0.061336100611417324,17415,0.01595810341605113,0.014781831870839427,0.33993761776499865,0.4921875,0.03604783394725424
75,0.00000934302806854248,0.0000018250868234333165,0.02877989074368403,0.05699141976696146,16130,0.014449137472513408,0.01327769532874869,0.34095825511566424,0.4921875,0.03597867228587329
76,0.000009909746950143017,0.0000018297994915671125,0.026430494658119214,0.05236051821449165,14750,0.012943854065651685,0.011776671428575726,0.34189585017339874,0.4921875,0.03591791779273841
77,0.000009589540468368796,0.0000018541954617121088,0.024218966924792956,0.04774632104031799,13462,0.011441477471648143,0.010278447178113912,0.3426809241727135,0.4921875,0.035850577999440296
78,0.000010761471230580355,0.0000018762627143032842,0.02186937430502093,0.04285868774795158,12110,0.009941818440621817,0.00878357420183496,0.3432099475664638,0.4921875,0.03572167210585441
79,0.00001043081283569336,0.0000019246218697888665,0.019599579921535132,0.03794948561650791,10816,0.00844547017738914,0.0072968835126382,0.3433338818499775,0.4921875,0.035238999241373796
80,0.000010916641031144536,0.0000019724882842430273,0.017281107530594465,0.032910952453992726,9508,0.0069568683086969375,0.005837529083107967,0.34286162293084615,0.4921875,0.03377018058677314
81,0.00001074373722076416,0.0000020833481838738826,0.015015258625523128,0.027917332160098448,8242,0.00549670982710543,0.004447923217024662,0.3416329079727033,0.4921875,0.03078256797671906
82,0.000014153825532048359,0.0000021839292657130507,0.012763883136109964,0.02304269844999147,6992,0.004114528001090243,0.0031873981132247817,0.3396163405948856,0.4921875,0.02633879706908777
83,0.000012606382369995117,0.0000022257288665735087,0.010551595957833709,0.018313311895407473,5772,0.002877771320153598,0.0021131197375120663,0.33696181229462396,0.4765625,0.020966685386110597
84,0.000012293457984924316,0.000002085804834020403,0.008444487087318042,0.014046057418935089,4614,0.001844611845804003,0.0012629359122616987,0.33394046777810715,0.4765625,0.01527280415282756
85,0.0000096932053565979,0.000001991380434998329,0.00632683289715089,0.01007202005616019,3454,0.001047451842364869,0.0006504533984279416,0.3307776936939513,0.4609375,0.009804938632231176
86,0.000009402632713317871,0.0000018537467501517787,0.004408348781771312,0.0066053845314031235,2404,0.0004988915520468592,0.00026792373100090357,0.3274360802799979,0.4609375,0.0051877395194421935
87,0.000008791685104370117,0.000002095245710157313,0.0025885219941164978,0.0035715518300938496,1410,0.00019494766146675274,0.00008291804756339591,0.3235289935036459,0.4453125,0.002142268768629914
88,0.000005990266799926758,0.00000182640994579683,0.0012019828363043935,0.0014381678662374912,654,0.000055416752172421285,0.000015349941066122484,0.31897993889128834,0.4140625,0.0005632840881436263
89,0.000004656612873077393,0.0000017689928360865672,0.00028334856896899697,0.0002675758026127611,154,0.000009764402865531284,0.0000009691262599355841,0.31488315873617545,0.3984375,0.00005476310452520842
90,0,0,0,0,0,0.0000004320599996014451,0.000000000000000000002063450545919878,0.3113063178987449,0.3671875,0.00000000000000000013026814045041139
91,0,0,0,0,0,0.0000000000000000000007657187955133405,0,0.053230637485084185,0.0546875,0
92,0,0,0,0,0,0,0,,,0
93,0,0,0,0,0,0,0,,,0
94,0,0,0,0,0,0,0,,,0
95,0,0,0,0,0,0,0,,,0
96,0,0,0,0,0,0,0,,,0
97,0,0,0,0,0,0,0,,,0
98,0,0,0,0,0,0,0,,,0
99,0,0,0,0,0,0,0,,,0
100,0,0,0,0,0,0,0,,,0
101,0,0,0,0,0,0,0,,,0
102,0,0,0,0,0,0,0,,,0
103,0,0,0,0,0,0,0,,,0
104,0,0,0,0,0,0,0,,,0
105,0,0,0,0,0,0,0,,,0
106,0,0,0,0,0,0,0,,,0
107,0,0,0,0,0,0,0,,,0
108,0,0,0,0,0,0,0,,,0
109,0,0,0,0,0,0,0,,,0
110,0,0,0,0,0,0,0,,,0
111,0,0,0,0,0,0,0,,,0
112,0,0,0,0,0,0,0,,,0
113,0,0,0,0,0,0,0,,,0
114,0,0,0,0,0,0,0,,,0
115,0,0,0,0,0,0,0,,,0
116,0,0,0,0,0,0,0,,,0
117,0,0,0,0,0,0,0,,,0
118,0,0,0,0,0,0,0,,,0
119,0,0,0,0,0,0,0,,,0
120,0,0,0,0,0,0,0,,,0
