frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
81,0.33357654325664043,0.08776219087597313,0.27969163349089987,0.2288474517298201,2639,0.023875830651682545,0.02216586772499342,1.4548582976969247,1.953125,0.10089143327057512
82,0.34072888270020485,0.07959970919169941,0.30156789366074277,0.20833526285696,2543,0.021510376780796286,0.019540113577826194,1.5034606202369871,1.953125,0.12156216953956778
83,0.3405554033815861,0.07553306667698624,0.27958683886997193,0.18653417045066584,2251,0.018522405841013462,0.01627599880102486,1.5357040963814448,1.984375,0.1324838305931295
84,0.3375080432742834,0.0728512526666466,0.2475070916136609,0.1469387345916716,1978,0.015198233525484117,0.013215425346460632,1.5473597403450838,1.984375,0.10920819642654024
85,0.31498111598193645,0.06288477987953818,0.25478785252167985,0.11995604386996592,1879,0.012421565071079912,0.0108676625624654,1.5606402305526617,1.984375,0.08626444302655145
86,0.30473193898797035,0.05219346709279766,0.2685564238499214,0.10166184138627463,1818,0.01024394039601547,0.008970445526972936,1.5842332315282799,1.984375,0.07222832682470341
87,0.29289413057267666,0.044309334399853066,0.2752012622304621,0.0882887986560305,1732,0.008368498098207116,0.007270978337738685,1.6135523960383222,1.984375,0.06290427240223367
88,0.22742127813398838,0.03471467675935927,0.2559980990878998,0.0693778683111426,1497,0.0066932012278310814,0.005741763173357875,1.6452181980556424,1.984375,0.05472472152003816
89,0.19944440945982933,0.028016882037764673,0.23252950847042658,0.05278677063712135,1268,0.005174174400958063,0.004367081049750824,1.676364777663129,1.984375,0.04656083254919724
90,0.17372436542063951,0.024091736006726795,0.21018601230762227,0.037580567886681765,1081,0.003854348607061962,0.003197732185187861,1.7063979878250646,1.984375,0.03840443091407768
91,0.16441924776881933,0.022822431680715505,0.18936058939427283,0.026189744729313222,914,0.0027254319685832843,0.0022098190481029427,1.7348975340348345,1.984375,0.029719718786747992
92,0.09201790392398834,0.017529889652711097,0.15825388896552994,0.017836742201462457,712,0.0018419677236710206,0.0014513153182566507,1.7643480642985276,1.984375,0.02217132955385353
93,0.07197533408179879,0.013748953391191063,0.12126815347880252,0.010275367008414688,510,0.0011710322500581671,0.0008890629183591697,1.7935650724206096,1.984375,0.015856808153451182
94,0.055632075760513544,0.011057191954948994,0.08804422459761006,0.005957504808372832,346,0.0006835298031269012,0.0004967258243755501,1.8190123609566347,1.984375,0.010206939379458982
95,0.04481208068318665,0.01040477733431377,0.05285146710764802,0.002558119320446431,196,0.00036607371229196355,0.00025569937964470854,1.8426467053029705,1.984375,0.00610508378926318
96,0.03398620104417205,0.008644888065103856,0.03269760760971089,0.0012137511713033323,113,0.00018096873130813714,0.00011836176040662925,1.8665016987434544,1.984375,0.0034568106165205246
97,0.023623686633072793,0.007475685506392445,0.015941383907298053,0.0003716282222139703,52,0.00007710226963366646,0.00004716548085870249,1.8822983143897605,1.984375,0.0015575316753491375
98,0.01451786607503891,0.007177516383778334,0.0070739852295598725,0.0001030197192700529,22,0.000027169014294803287,0.00001764118617274381,1.885161076009127,1.984375,0.0005890022659036011
99,0.02303672581911087,0.01203023682280039,0.005339998365955228,0.00005707946400383161,16,0.000008826705143751723,0.0000050282396962303815,1.9036030950000824,1.984375,0.0002003315190001886
100,0.026309122564271092,0.013711457657045647,0.005557449204540592,0.00012261671998349438,16,0.0000022495910721128073,0.0000010493860610932302,1.9255227245687974,1.984375,0.00005920960667777774
101,0.022856867872178555,0.010989608835249109,0.003630801708101533,0.0001658558453595728,10,0.000000291804090686594,0.00000014419482097485036,1.9263606757299176,1.984375,0.000007494901616034474
102,0.011886098305694759,0.007135514652626378,0.0015211630786943454,0.00011518007016059194,4,0.000000027529242588233517,0.000000014641229883319925,1.9266487419232217,1.984375,0.0000008415063529679223
103,0,0,0,0,0,0.0000000007274136672853814,0.0000000000002632544430673749,1.9841829166584446,1.984375,0.0000000000018788718141102075
104,0,0,0,0,0,0.00000000000023580583312368566,0.0000000000002113980118562556,1.5567440990029102,1.984375,0.0000000000020241312112970618
105,0,0,0,0,0,0.00000000000018077754647406094,0.00000000000015803110297490425,1.6014010072852785,1.984375,0.0000000000018278665263079135
106,0,0,0,0,0,0.00000000000012991724528285874,0.00000000000011178051911237016,1.6332905141240988,1.984375,0.0000000000014816889624572206
107,0,0,0,0,0,0.00000000000008891621153821427,0.00000000000007490569527754366,1.6586989948485416,1.984375,0.0000000000011224125702310315
108,0,0,0,0,0,0.00000000000005685196763611274,0.0000000000000471587985477319,1.6727326770298223,1.984375,0.0000000000007618934096761081
109,0,0,0,0,0,0.000000000000035218910286117264,0.000000000000029004032178522255,1.682731283833584,1.984375,0.000000000000489531673323786
110,0,0,0,0,0,0.00000000000002129468820408509,0.00000000000001752888031660115,1.6904194899071232,1.984375,0.0000000000003092692294012506
111,0,0,0,0,0,0.000000000000012690399966395317,0.000000000000010367139823733306,1.6988961088867924,1.984375,0.00000000000019005272135417723
112,0,0,0,0,0,0.000000000000007409390249233736,0.000000000000006013188778846258,1.7053916593816891,1.984375,0.00000000000011426465644038162
113,0,0,0,0,0,0.000000000000004256545279726285,0.0000000000000034334265337604275,1.7101477374735874,1.984375,0.00000000000006733712112671378
114,0,0,0,0,0,0.0000000000000024171492299869857,0.0000000000000019387416680997277,1.7131020441087064,1.984375,0.00000000000003905390175774484
115,0,0,0,0,0,0.0000000000000013662106269843444,0.0000000000000010916838888086533,1.7143088540870106,1.984375,0.00000000000002238449815732847
116,0,0,0,0,0,0.0000000000000007716291521997619,0.0000000000000006155913425306324,1.713933963647263,1.984375,0.000000000000012741909450011165
117,0,0,0,0,0,0.00000000000000043745353024154935,0.0000000000000003490204156032258,1.7124679123455901,1.984375,0.000000000000007246480552689132
118,0,0,0,0,0,0.00000000000000024951762060846986,0.00000000000000019987502936445773,1.7102818408346614,1.984375,0.000000000000004145314377872361
119,0,0,0,0,0,0.00000000000000014396588147706398,0.0000000000000001154403754447658,1.7093193194505072,1.984375,0.000000000000002389141799078959
120,0,0,0,0,0,0.00000000000000008343650585892905,0.00000000000000006730095368142573,1.708224523612404,1.984375,0.0000000000000013883741918916714
