frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
29,0.04265611548908055,0.018171558657791388,0.004039165639932893,0.24799450581254484,17064,0.04127353985483073,0.04127353985483073,0.4332165997660071,0.5859375,0
30,0.046535549685359,0.019736446942120487,0.004548182243489654,0.26483492746624926,17608,0.04271979913217314,0.04271979913217314,0.44555296974806446,0.6015625,0
31,0.050684547051787376,0.02137247462446523,0.005083833839190784,0.2839797696560883,18164,0.04416277234540594,0.04416277234540594,0.4582647807450642,0.6171875,0
32,0.0549703105352819,0.02309583761624607,0.005625950769489082,0.3000151093431054,18664,0.04560928845799733,0.04560928845799733,0.47126565337116444,0.6328125,0
33,0.05903774779289961,0.024808950376041992,0.006181364325461549,0.3200529603983193,19208,0.04705045045986979,0.04705045045986979,0.4844477466763804,0.6484375,0
34,0.0632298612035811,0.02644209223542462,0.006747113389301619,0.3367673975585781,19804,0.048476540172343506,0.048476540172343506,0.497693793994764,0.6640625,0
35,0.06722722668200731,0.028010884051763236,0.00733070169841563,0.3564823968875213,20404,0.04988824129272115,0.04988824129272115,0.5109064968091813,0.6796875,0
36,0.07085673557594419,0.0294957161667904,0.007874511404186832,0.37023805445397,20876,0.05128875026820479,0.05128875026820479,0.5239828256554049,0.6953125,0
37,0.0744586568325758,0.030856388670846294,0.008406607938830423,0.3853994098309344,21364,0.05268594233249261,0.05268594233249261,0.5368455104522449,0.7109375,0
38,0.0775781786069274,0.03201158429479047,0.008929761374681572,0.40143714935153757,21884,0.05407676941101223,0.05407676941101223,0.5494175182352636,0.7265625,0
39,0.08083136845380068,0.03311685747965373,0.009410624593609815,0.4149351845080042,22268,0.05546544782576599,0.05546544782576599,0.5616560147338377,0.7421875,0
40,0.08363508619368076,0.03415863580848013,0.009715311565508492,0.4251335203869863,22500,0.05685906152684596,0.05685906152684596,0.5735396200700211,0.7578125,0
41,0.08595390152186155,0.03482128138490943,0.010116034147403398,0.4403903819553338,22880,0.05825503103523258,0.05825503103523258,0.5850685064869496,0.7890625,0
42,0.08823135029524565,0.03532901802125042,0.010480865351222437,0.4579226740266096,23300,0.0596449814327119,0.0596449814327119,0.5962386578621274,0.8046875,0
43,0.09006340429186821,0.0357901644475959,0.010830250921999547,0.4719333619903403,23636,0.06103057937307557,0.06103057937307557,0.6070906371771394,0.8203125,0
44,0.09187826793640852,0.0360797415943576,0.011064962145593174,0.48680392985743204,23968,0.06239521129201669,0.06239521129201669,0.6176154119248438,0.8359375,0
45,0.09277423564344645,0.0361690533884631,0.011409416612134585,0.5011533290639693,24268,0.06374440866191614,0.06374440866191614,0.6278521836884428,0.8671875,0
46,0.09358128253370523,0.03603229184439976,0.011810554027967235,0.5210336524113559,24684,0.0650853661044388,0.0650853661044388,0.6378555974456356,0.8828125,0
47,0.09372485522180796,0.035757381571859495,0.012329359749602269,0.5414661220484608,25256,0.06643818106042665,0.06643818106042665,0.6477571855909597,0.8984375,0
48,0.09347612503916025,0.03549056871294189,0.012561466939348174,0.5562986800850969,25548,0.06780157675405747,0.06780157675405747,0.657609670192284,0.9140625,0
49,0.09310825634747744,0.0351679444235172,0.01292178229593212,0.5729497536765227,26032,0.06917475431636028,0.06917475431636028,0.6674422652025309,0.9453125,0
